"","country_name","year","ny.gdp.mktp.kd","ny.gdp.mktp.kd.zg","se.com.durs","se.pre.durs","se.prm.ages","se.prm.durs","se.prm.enrl","se.prm.enrl.fe.zs","se.sec.ages","se.sec.durs","se.sec.enrl","sg.gen.parl.zs","sh.dth.imrt","sh.dth.mort","sh.dth.nmrt","sh.dyn.mort","sh.dyn.nmrt","sp.ado.tfrt","sp.dyn.amrt.fe","sp.dyn.amrt.ma","sp.dyn.imrt.in","sp.dyn.le00.fe.in","sp.dyn.le00.in","sp.dyn.le00.ma.in","sp.dyn.tfrt.in","sp.dyn.to65.fe.zs","sp.dyn.to65.ma.zs","vc.ihr.psrc.p5"
"773","Suriname",2012,4748421115.71579,2.69035005713098,6,2,6,6,69379,48.0973892211914,12,7,50868,11.8,210,236,124,23,12,49.28,123.764,224.939,20.5,74.09,70.79,67.68,2.47,79.54281,66.63213,
"774","Suriname",2013,4887713258.49928,2.93344123002225,6,2,6,6,68772,48.5438613891602,12,7,52109,11.8,203,228,120,22.2,11.7,48.6308,122.243,223.645,19.8,74.263,70.976,67.87,2.445,79.77646,66.81851,
"775","Suriname",2014,4900201615.63996,0.255505110062899,6,2,6,6,68936,48.5998382568359,12,7,51784,11.8,196,220,116,21.6,11.3,47.9816,120.722,222.351,19.2,74.424,71.138,68.026,2.421,80.0101,67.00488,
"776","Suriname",2015,4733050948.23623,-3.41109775708492,6,2,6,6,70674,48.4323081970215,12,7,54721,25.5,190,213,112,20.9,11,47.3324,119.201,221.057,18.7,74.575,71.279,68.154,2.396,80.24375,67.19126,
"777","Suriname",2016,4469836830.14881,-5.56119342399026,6,2,6,6,70859,48.2491989135742,12,7,,25.5,183,206,107,20.2,10.6,46.6832,117.681,219.762,18.1,74.718,71.405,68.261,2.372,80.4774,67.37764,
"778","Suriname",2017,4545246714.34539,1.68708360197722,6,2,6,6,67899,48.2801818847656,12,7,,25.5,177,199,103,19.6,10.2,46.034,116.16,218.468,17.5,74.856,71.523,68.357,2.348,80.71104,67.56402,
"779","Suriname",2018,,,6,2,6,6,,,12,7,,25.5,,,,,,,,,,,,,,,,
"780","Trinidad and Tobago",1999,11599343509.8126,8.02481761157148,6,2,5,7,172204,49.1248817443848,12,5,,11.1,537,616,392,32.7,20.9,41.9514,144.265,246.784,28.7,72.287,68.489,64.994,1.772,75.77545,61.75828,
"781","Trinidad and Tobago",2000,12399855901.2831,6.90135946739846,6,2,5,7,168532,49.0624885559082,12,5,,,535,612,393,32.7,21,40.7776,142.089,245.301,28.7,72.379,68.532,64.994,1.753,76.08847,62.03659,9.46384181503868
"782","Trinidad and Tobago",2001,12916746892.125,4.16852417444977,6,2,5,7,155366,48.8459510803223,12,5,,11.1,537,614,395,32.8,21,39.6038,139.914,243.818,28.8,72.452,68.584,65.027,1.744,76.40148,62.31489,11.867523852937
"783","Trinidad and Tobago",2002,13941911584.8451,7.93670961645256,6,2,5,7,141427,49.0875205993652,12,5,,19.4,542,617,399,32.8,21,38.43,137.739,242.335,28.8,72.514,68.648,65.088,1.744,76.7145,62.59319,13.3819884695779
"784","Trinidad and Tobago",2003,15955321093.369,14.4414164174766,6,2,5,7,141036,48.6074485778809,12,5,,19.4,548,623,404,32.9,21,38.3616,137.144,240.552,28.8,72.574,68.724,65.175,1.749,76.83515,62.86346,17.8341687096784
"785","Trinidad and Tobago",2004,17223704281.5294,7.94959362295435,6,2,5,7,137313,48.5110702514648,12,5,105381,19.4,555,631,409,32.9,21.1,38.2932,136.55,238.769,28.9,72.638,68.816,65.285,1.758,76.95579,63.13372,20.1466833522531
"786","Trinidad and Tobago",2005,18293122880.582,6.20899303409097,6,2,5,7,129703,48.6102905273438,12,5,,19.4,562,639,414,32.9,21.1,38.2248,135.955,236.987,28.9,72.715,68.927,65.42,1.769,77.07644,63.40399,29.7625014071649
"787","Trinidad and Tobago",2006,20709289102.4529,13.2080576818063,6,2,5,7,,,12,5,,19.4,567,645,418,32.9,21.1,38.1564,135.36,235.204,28.8,72.81,69.06,65.581,1.78,77.19709,63.67426,28.4696088843597
"788","Trinidad and Tobago",2007,21693848049.8629,4.75418997986448,6,2,5,7,130242,48.5158386230469,12,5,,26.8,571,649,420,32.8,21,38.088,134.765,233.421,28.8,72.926,69.214,65.763,1.79,77.31774,63.94452,29.8641980966347
"789","Trinidad and Tobago",2008,22429360906.3565,3.3904213526482,6,2,5,7,130880,48.456600189209,12,5,,26.8,570,647,419,32.4,20.8,37.4314,133.018,230.523,28.5,73.061,69.384,65.961,1.799,77.596,64.35325,41.5851941504
"790","Trinidad and Tobago",2009,21444579083.3879,-4.39059243408755,6,2,5,7,130914,48.3768005371094,12,5,,26.8,564,641,415,32,20.5,36.7748,131.271,227.624,28.1,73.215,69.567,66.168,1.804,77.87427,64.76198,38.3620683132342
"791","Trinidad and Tobago",2010,22157253321.2039,3.32333050252389,6,2,5,7,131350,48.4598388671875,12,5,,28.6,556,632,407,31.4,20.2,36.1182,129.524,224.726,27.6,73.382,69.756,66.374,1.806,78.15253,65.17071,35.614788043069
"792","Trinidad and Tobago",2011,22092032459.1699,-0.294354453995624,6,2,5,7,,,12,5,,28.6,542,616,395,30.7,19.7,35.4616,127.776,221.828,27.1,73.555,69.942,66.57,1.804,78.4308,65.57943,26.3712289891728
"793","Trinidad and Tobago",2012,22377898711.6518,1.29397896282401,6,2,5,7,,,12,5,,28.6,527,598,381,30,19.2,34.805,126.029,218.929,26.5,73.727,70.118,66.749,1.798,78.70906,65.98816,28.3246421405081
"794","Trinidad and Tobago",2013,22597392288.6016,0.98084980979705,6,2,5,7,,,12,5,,28.6,508,577,367,29.2,18.7,33.862,124.724,217.724,25.8,73.891,70.28,66.909,1.789,78.91791,66.16286,30.2614949178489
"795","Trinidad and Tobago",2014,22540410079.7317,-0.252162763482275,6,2,5,7,,,12,5,,28.6,488,554,351,28.5,18.2,32.919,123.419,216.52,25.2,74.044,70.426,67.046,1.778,79.12676,66.33755,29.900486750393
"796","Trinidad and Tobago",2015,22882384833.0334,1.51716296239492,6,2,5,7,,,12,5,,31,466,529,335,27.7,17.7,31.976,122.114,215.315,24.5,74.186,70.556,67.163,1.766,79.33561,66.51225,30.8802639821424
"797","Trinidad and Tobago",2016,21519267130.8284,-5.95706134719481,6,2,5,7,,,12,5,,31,445,504,318,26.9,17.1,31.033,120.809,214.11,23.8,74.319,70.673,67.264,1.752,79.54446,66.68695,
"798","Trinidad and Tobago",2017,21016574011.2599,-2.33601412405142,6,2,5,7,,,12,5,,31,422,479,301,26.1,16.6,30.09,119.505,212.905,23.1,74.447,70.783,67.356,1.739,79.75331,66.86164,
"799","Trinidad and Tobago",2018,,,,,5,7,,,12,5,,31,,,,,,,,,,,,,,,,
"800","Turks and Caicos Islands",1999,,,13,2,6,6,1822,48.5730018615723,12,5,1114,,,,,,,,,,,,,,,,,0
"801","Turks and Caicos Islands",2000,,,13,2,6,6,2018,47.7205200195313,12,5,1089,,,,,,,,,,,,,,,,,0
"802","Turks and Caicos Islands",2001,,,13,2,6,6,2176,49.21875,12,5,,,,,,,,,,,,,,,,,,0
"803","Turks and Caicos Islands",2002,,,13,2,6,6,2137,48.9471206665039,12,5,,,,,,,,,,,,,,,,,,9.19878576027964
"804","Turks and Caicos Islands",2003,,,13,2,6,6,1810,48.8397789001465,12,5,1270,,,,,,,,,,,,,,,,,0
"805","Turks and Caicos Islands",2004,,,13,2,6,6,2117,50.8738784790039,12,5,1386,,,,,,,,,,,,,,,,,
"806","Turks and Caicos Islands",2005,,,13,2,6,6,2220,51.0810813903809,12,5,1558,,,,,,,,,,,,,,,,,0
"807","Turks and Caicos Islands",2006,,,13,2,6,6,,,12,5,,,,,,,,,,,,,,,,,,
"808","Turks and Caicos Islands",2007,,,13,2,6,6,,,12,5,,,,,,,,,,,,,,,,,,6.98324022346369
"809","Turks and Caicos Islands",2008,,,13,2,6,6,,,12,5,,,,,,,,,,,,,,,,,,6.78403039245616
"810","Turks and Caicos Islands",2009,,,13,2,6,6,2891,48.5990982055664,12,5,2095,,,,,,,,,,,,,,,,,6.61266325012399
"811","Turks and Caicos Islands",2010,,,13,2,6,6,,,12,5,,,,,,,,,,,,,,,,,,
"812","Turks and Caicos Islands",2011,,,13,2,6,6,,,12,5,,,,,,,,,,,,,,,,,,
"813","Turks and Caicos Islands",2012,,,13,2,6,6,,,12,5,,,,,,,,,,,,,,,,,,
"814","Turks and Caicos Islands",2013,,,13,2,6,6,,,12,5,,,,,,,,,,,,,,,,,,12.0816721034191
"815","Turks and Caicos Islands",2014,,,13,2,6,6,2647,49.1877593994141,12,5,1811,,,,,,,,,,,,,,,,,5.92785796852307
"816","Turks and Caicos Islands",2015,,,13,2,6,6,2577,48.5060081481934,12,5,2013,,,,,,,,,,,,,,,,,
"817","Turks and Caicos Islands",2016,,,13,2,6,6,,,12,5,,,,,,,,,,,,,,,,,,
"818","Turks and Caicos Islands",2017,,,13,2,6,6,,,12,5,,,,,,,,,,,,,,,,,,
"819","Turks and Caicos Islands",2018,,,,,6,6,,,12,5,,,,,,,,,,,,,,,,,,
"820","United States",1999,12213269668400,4.68519960839866,12,3,6,6,24937932,49.4744491577148,12,6,22444832,13.3,28496,33799,18353,8.6,4.7,48.0784,83.804,144.774,7.2,79.4,76.5829268292683,73.9,2.0075,86.41542,77.89367,5.55746449436471
"821","United States",2000,12713058213400,4.09217644881066,12,3,6,6,24973176,48.3923797607422,12,6,22593562,,27974,33360,18287,8.4,4.6,46.4526,83.359,143.926,7.1,79.3,76.6365853658537,74.1,2.056,86.53186,78.18039,5.52728791117875
"822","United States",2001,12837135352100,0.975981833932124,12,3,6,6,25297600,48.7384910583496,12,6,23087042,14,27852,33088,18539,8.3,4.6,44.8268,84.172,144.307,7,79.5,76.8365853658537,74.3,2.0305,86.64829,78.46711,6.68170624553403
"823","United States",2002,13066422980900,1.78612768745552,12,3,6,6,24855480,49.0095710754395,12,6,23196310,13.8,27777,32930,18799,8.2,4.7,43.201,83.72,144.378,6.9,79.6,76.9365853658537,74.4,2.0205,86.76472,78.75383,5.64473513216887
"824","United States",2003,13433168199500,2.80677595648093,12,3,6,6,24848518,48.8552398681641,12,6,23854458,14.3,27717,32848,18789,8.1,4.6,42.4598,83.557,143.909,6.8,79.7,77.0365853658537,74.5,2.0475,86.92559,78.97839,5.69876750774609
"825","United States",2004,13941713404100,3.78574284969444,12,3,6,6,24559494,48.6911315917969,12,6,24185786,14.9,27987,32789,18617,8.1,4.5,41.7186,81.47,140.559,6.9,80.1,77.4878048780488,75,2.0515,87.08646,79.20296,5.51994165406631
"826","United States",2005,14408093840400,3.34521606334877,12,3,6,6,24454602,48.5467491149902,12,6,24431934,15.2,27869,32655,18578,8,4.5,40.9774,81.507,141.969,6.8,80.1,77.4878048780488,75,2.057,87.24733,79.42752,5.67208630220942
"827","United States",2006,14792303791800,2.666625826122,12,3,6,6,24319032,49.0283203125,12,6,24552316,16.3,27670,32390,18721,7.9,4.5,40.2362,80.928,141.119,6.7,80.3,77.6878048780488,75.2,2.108,87.40819,79.65209,5.81175625787713
"828","United States",2007,15055395304800,1.77857023965289,12,3,6,6,24492040,48.7735214233398,12,6,24731028,16.8,27015,31954,18649,7.7,4.5,39.495,79.447,138.605,6.5,80.6,77.9878048780488,75.5,2.12,87.56906,79.87665,5.69802891879419
"829","United States",2008,15011490541400,-0.291621458693953,12,3,6,6,24676574,48.9208488464355,12,6,24692888,17,26611,31351,18023,7.6,4.4,37.1798,78.705,136.811,6.5,80.6,78.0390243902439,75.6,2.072,87.65841,80.03011,5.43388568542347
"830","United States",2009,14594842181900,-2.77552957416808,12,3,6,6,24586434,48.9934616088867,12,6,24524564,16.8,26116,30611,17077,7.5,4.2,34.8646,79.055,134.966,6.4,80.9,78.390243902439,76,2.002,87.74776,80.18357,5.03109743574383
"831","United States",2010,1.4992052e+13,2.72157665803749,12,3,6,6,24393002,48.6503295898438,12,6,24192786,16.8,25225,29814,16326,7.3,4,32.5494,77.149,131.874,6.2,81,78.5414634146342,76.2,1.931,87.83711,80.33703,4.76993703025399
"832","United States",2011,15224554065500,1.55083550604014,12,3,6,6,24431662,49.0147018432617,12,6,24214304,16.8,24677,29023,16007,7.2,4,30.2342,77.896,132.088,6.1,81.1,78.6414634146341,76.3,1.8945,87.92646,80.49049,4.71336932500857
"833","United States",2012,15567037390000,2.24954585222363,12,3,6,6,24381924,48.5417098999023,12,6,24122436,18,24170,28310,15903,7.1,4,27.919,77.667,131.265,6.1,81.2,78.7414634146342,76.4,1.8805,88.01581,80.64395,4.7412449756758
"834","United States",2013,15853794839100,1.84208107114978,12,3,6,6,24417652,48.7187118530273,12,6,24095460,17.9,23742,27749,15787,7,4,26.093,78.013,131.138,6,81.2,78.7414634146342,76.4,1.8575,88.15329,80.88666,4.5379827731975
"835","United States",2014,16242525613600,2.45197303513277,12,3,6,6,24538372,48.8378791809082,12,6,24229776,19.3,23413,27351,15608,6.9,3.9,24.267,79.272,131.717,5.9,81.3,78.8414634146341,76.5,1.8625,88.29077,81.12937,4.45803047732347
"836","United States",2015,16710458234000,2.88091046633903,12,3,6,6,24785698,48.9370193481445,12,6,24417186,19.4,23184,27115,15377,6.8,3.8,22.441,80.289,134.102,5.8,81.2,78.690243902439,76.3,1.8435,88.42826,81.37208,4.96453649323784
"837","United States",2016,16972347070400,1.56721516988173,12,3,6,6,25019052,48.9165191650391,12,6,24707908,19.4,23037,26971,15106,6.7,3.7,20.615,81.934,138.25,5.7,81.1,78.5390243902439,76.1,1.8205,88.56574,81.61479,5.35332509511324
"838","United States",2017,17348625758200,2.21701033003406,12,3,6,6,,,12,6,,19.4,22943,26867,14839,6.6,3.6,18.789,,,5.7,81.1,78.5390243902439,76.1,1.7655,88.70322,81.85749,
"839","United States",2018,,,12,3,6,6,,,12,6,,19.6,,,,,,,,,,,,,,,,
"840","Uruguay",1999,30471512755.4087,-1.93921213478876,9,3,6,6,366461,48.5874290466309,12,6,283838,12.1,842,970,466,17.6,8.5,65.7652,88.356,170.023,15.3,78.295,74.577,70.82,2.266,85.4692,72.69248,
"841","Uruguay",2000,29883433694.3553,-1.92993063972195,9,3,6,6,360834,48.524528503418,12,6,303883,12.1,804,928,448,17,8.3,65.0058,86.637,166.281,14.8,78.488,74.805,71.065,2.242,85.7358,73.21722,6.44336686995389
"842","Uruguay",2001,28734675664.6007,-3.84412996680351,9,3,6,6,359557,48.4145812988281,12,6,315968,12.1,775,894,435,16.6,8.1,64.2464,84.917,162.539,14.4,78.674,75.022,71.298,2.222,86.0024,73.74196,6.55224680450229
"843","Uruguay",2002,26512908469.9633,-7.73200721167176,9,3,6,6,364858,48.4001998901367,12,6,332175,12.1,750,867,423,16.2,8,63.487,83.198,158.797,14.1,78.852,75.229,71.518,2.205,86.269,74.2667,6.94157924834416
"844","Uruguay",2003,26726412657.9005,0.805283917375888,9,3,6,6,365423,48.3664093017578,12,6,343617,12.1,723,837,407,15.8,7.7,63.0382,83.27,156.607,13.7,79.022,75.427,71.725,2.189,86.20297,74.69419,5.92367717823683
"845","Uruguay",2004,28063845207.1376,5.00416036509026,9,3,6,6,366205,48.3182907104492,12,6,339057,12.1,688,797,384,15.2,7.3,62.5894,83.343,154.417,13.2,79.185,75.614,71.921,2.174,86.13693,75.12168,6.01667340534088
"846","Uruguay",2005,30157445133.4999,7.46013210559531,9,3,6,6,365536,48.3615798950195,12,6,323087,11.1,646,749,354,14.4,6.8,62.1406,83.416,152.226,12.5,79.343,75.792,72.103,2.158,86.0709,75.54917,5.71323413555159
"847","Uruguay",2006,31393471352.8303,4.09857736243519,9,3,6,6,365388,48.3050918579102,12,6,323027,11.1,602,698,322,13.5,6.3,61.6918,83.488,150.036,11.7,79.496,75.961,72.273,2.142,86.00486,75.97666,6.06416668893197
"848","Uruguay",2007,33447078686.85,6.5415108477149,9,3,6,6,359439,48.2921981811523,12,6,294852,12.1,558,648,292,12.7,5.7,61.243,83.561,147.846,10.9,79.646,76.124,72.433,2.126,85.93883,76.40415,5.80883367901882
"849","Uruguay",2008,35847289438.6439,7.17614466203757,14,3,6,6,353560,48.2212409973145,12,6,281593,12.1,518,603,268,11.9,5.3,60.5912,82.523,146.218,10.2,79.794,76.282,72.585,2.11,86.1065,76.64719,6.59539265565723
"850","Uruguay",2009,37368467078.9171,4.24349417792638,14,3,6,6,348691,48.1391792297363,12,6,288491,14.1,485,564,252,11.2,5,59.9394,81.484,144.59,9.7,79.942,76.436,72.734,2.094,86.27418,76.89023,6.72067991869762
"851","Uruguay",2010,40284481651.9021,7.80340966844247,14,3,6,6,341885,48.1594696044922,12,6,321397,15.2,458,533,242,10.7,4.9,59.2876,80.445,142.963,9.2,80.087,76.588,72.881,2.078,86.44185,77.13327,6.07512709610407
"852","Uruguay",2011,42364020183.5261,5.16213302579712,14,3,6,6,,,12,6,,12.1,436,509,240,10.2,4.8,58.6358,79.407,141.335,8.8,80.23,76.739,73.03,2.063,86.60952,77.37631,5.87779387197161
"853","Uruguay",2012,43862934925.0282,3.53817870685688,14,3,6,6,,,12,6,,12.1,419,490,241,9.9,4.9,57.984,78.368,139.707,8.5,80.369,76.89,73.183,2.048,86.77719,77.61936,7.86039236605759
"854","Uruguay",2013,45897095482.1804,4.63753864311411,14,3,6,6,324001,48.2657089233398,12,6,337609,12.1,404,473,243,9.6,5,57.3324,77.7,138.14,8.2,80.503,77.04,73.341,2.033,86.89994,77.89453,7.62909678829697
"855","Uruguay",2014,47383606579.1555,3.23879121621601,14,3,6,6,318643,48.3254013061523,12,6,339221,16.2,388,454,242,9.3,5,56.6808,77.032,136.573,8,80.632,77.19,73.506,2.019,87.02268,78.16971,7.83729769975312
"856","Uruguay",2015,47559277162.5174,0.370741266957879,14,3,6,6,313728,48.3153686523438,12,6,339740,16.2,372,435,238,8.9,4.9,56.0292,76.364,135.006,7.6,80.759,77.341,73.677,2.007,87.14542,78.44489,8.53841060837778
"857","Uruguay",2016,48362932954.0502,1.68979816237868,14,3,6,6,309806,48.3205604553223,12,6,347841,16.2,354,415,231,8.6,4.8,55.3776,75.696,133.439,7.3,80.882,77.493,73.854,1.995,87.26817,78.72007,7.69427045714884
"858","Uruguay",2017,49647783476.237,2.65668445585696,14,3,6,6,,,12,6,,20.2,336,394,222,8.2,4.6,54.726,75.028,131.872,7,81.004,77.645,74.034,1.984,87.39091,78.99525,
"859","Uruguay",2018,,,14,3,6,6,,,12,6,,20.2,,,,,,,,,,,,,,,,
"860","Venezuela, RB",1999,278684608814.159,-5.97045814641,14,3,6,6,3261343,48.5243301391602,12,5,1439122,12.1,11663,15944,6490,27.6,11.2,93.2982,105.888,218.163,20.2,76.002,72.027,68.357,2.867,81.52601,68.48241,24.9851242639426
"861","Venezuela, RB",2000,288959554742.817,3.68694416687683,14,3,6,6,3327797,48.5282287597656,12,5,1543425,,10710,12556,6331,21.7,10.9,92.8978,103.636,217.494,18.5,76.394,72.281,68.491,2.822,81.99443,68.74563,32.7584474897033
"862","Venezuela, RB",2001,298767524286.809,3.3942361077907,14,3,6,6,3423480,48.5074806213379,12,5,1677807,9.7,10426,12207,6114,21,10.5,92.4974,101.384,216.826,17.9,76.729,72.507,68.62,2.779,82.46286,69.00884,31.9057564878913
"863","Venezuela, RB",2002,272309725931.075,-8.85564735286779,14,3,6,6,3506780,48.4664001464844,12,5,1811127,9.7,10181,11906,5885,20.4,10,92.097,99.131,216.157,17.4,77.006,72.704,68.746,2.739,82.93129,69.27206,37.8492406144352
"864","Venezuela, RB",2003,251191289620.88,-7.75530004959883,14,3,6,6,3449984,48.4355888366699,12,5,1866114,9.7,9936,11606,5836,19.8,9.9,91.6574,98.541,214.224,16.9,77.226,72.872,68.867,2.701,83.01757,69.45231,43.8447916025202
"865","Venezuela, RB",2004,297125652791.19,18.2866066891245,14,3,6,6,3453379,48.4130210876465,12,5,1953506,9.7,9679,11292,6004,19.2,10.1,91.2178,97.951,212.291,16.4,77.394,73.015,68.984,2.664,83.10386,69.63257,36.9161580835048
"866","Venezuela, RB",2005,327782821536.693,10.3179138043148,14,3,6,6,3449290,48.4462890625,12,5,2028388,17.4,9411,10967,6171,18.5,10.4,90.7782,97.361,210.357,15.9,77.516,73.134,69.097,2.629,83.19015,69.81282,37.2010905997765
"867","Venezuela, RB",2006,360142030430.877,9.87214910851037,14,3,6,6,3452062,48.3544883728027,12,5,2104857,18,9149,10650,6147,17.9,10.3,90.3386,96.77,208.424,15.4,77.605,73.235,69.204,2.595,83.27644,69.99308,44.9977033072376
"868","Venezuela, RB",2007,391667346884.866,8.7535788078585,14,3,6,6,3521139,48.2747192382813,12,5,2174619,18.6,8922,10376,6013,17.4,10,89.899,96.18,206.491,15,77.678,73.327,69.307,2.562,83.36273,70.17333,47.5083656938032
"869","Venezuela, RB",2008,412338978104.743,5.27785412398782,14,3,6,6,3439199,48.2644882202148,12,5,2224214,18.6,8762,10184,5936,17,9.9,89.4832,95.523,205.065,14.6,77.751,73.419,69.409,2.53,83.4913,70.3472,51.8412159947261
"870","Venezuela, RB",2009,399134636051.027,-3.20230265749002,14,3,6,6,3461820,48.2443618774414,12,5,2252421,17.5,8661,10067,5990,16.8,9.9,89.0674,94.865,203.64,14.4,77.834,73.516,69.512,2.5,83.61987,70.52107,48.9202854006302
"871","Venezuela, RB",2010,393192354510.653,-1.48879125078348,14,3,6,6,3457754,48.1964302062988,12,5,2254935,17,8599,9996,6103,16.6,10.1,88.6516,94.207,202.214,14.3,77.932,73.625,69.621,2.472,83.74844,70.69494,45.0598908992559
"872","Venezuela, RB",2011,409613739715.026,4.17642535923927,14,3,6,6,3466230,48.2675704956055,12,5,2287393,17,8603,10003,6238,16.6,10.3,88.2358,93.55,200.788,14.3,78.049,73.748,69.742,2.444,83.87702,70.86881,47.8493729705891
"873","Venezuela, RB",2012,432658432475.436,5.62595697508641,14,3,6,6,3486365,48.394359588623,12,5,2354412,17,8787,10222,6467,17,10.7,87.82,92.892,199.363,14.6,78.179,73.885,69.876,2.417,84.00559,71.04268,53.7649516209103
"874","Venezuela, RB",2013,438469442078.588,1.34309403607476,14,3,6,6,3510157,48.5324783325195,12,5,2574580,17,9272,10810,6900,17.9,11.4,87.3234,91.928,197.279,15.4,78.316,74.035,70.027,2.391,84.18558,71.35262,
"875","Venezuela, RB",2014,421393747431.435,-3.89438647450662,14,3,6,6,3485129,48.4017105102539,12,5,2567278,17,10155,11883,7615,19.7,12.6,86.8268,90.963,195.194,16.9,78.462,74.196,70.192,2.366,84.36556,71.66256,61.9095776621655
"876","Venezuela, RB",2015,,,14,3,6,6,3468259,48.2751884460449,12,5,2522661,17,11520,13555,8701,22.5,14.5,86.3302,89.998,193.11,19.2,78.612,74.367,70.372,2.341,84.54555,71.9725,
"877","Venezuela, RB",2016,,,14,3,6,6,3378106,48.2771911621094,12,5,2427635,14.4,13335,15869,10192,26.4,17,85.8336,89.034,191.026,22.2,78.767,74.545,70.561,2.317,84.72553,72.28243,56.3333199127918
"878","Venezuela, RB",2017,,,16,3,6,6,3281267,48.2819404602051,12,5,2391174,22.2,15345,18499,11875,30.9,19.8,85.337,88.069,188.942,25.7,78.924,74.726,70.755,2.294,84.90552,72.59237,
"879","Venezuela, RB",2018,,,16,3,6,6,,,12,5,,22.2,,,,,,,,,,,,,,,,
"880","Virgin Islands (U.S.)",1999,,,,1,6,6,,,12,6,,,,,,,,58.483,67.136,102.893,,78.694,76.4618536585366,74.336,2.128,88.31796,81.82127,24.9
"881","Virgin Islands (U.S.)",2000,,,,,6,6,,,,,,,,,,,,55.47,65.344,101.151,,80,76.619512195122,73.4,2.06,88.61921,82.10127,21.1548720590129
"882","Virgin Islands (U.S.)",2001,,,,,6,6,,,,,,,,,,,,52.457,63.553,99.409,,80.9,77.6731707317073,74.6,1.9,88.92045,82.38128,25.7613395896587
"883","Virgin Islands (U.S.)",2002,3980912284.83848,,,,6,6,,,,,,,,,,,,49.444,61.762,97.666,,80.9,77.6219512195122,74.5,2.21,89.2217,82.66129,37.7681770866918
"884","Virgin Islands (U.S.)",2003,3967611883.98962,-0.334104343356472,,,6,6,,,,,,,,,,,,49.5452,60.707,96.349,,80.8,77.5731707317073,74.5,2.07,89.39989,82.8785,28.6104548139398
"885","Virgin Islands (U.S.)",2004,4084246168.35652,2.93965961835998,,,6,6,,,,,,,,,,,,49.6464,59.652,95.031,,81.1,77.8731707317073,74.8,2.17,89.57808,83.09572,34.2320004440908
"886","Virgin Islands (U.S.)",2005,4232596793.20915,3.63226452905812,,,6,6,,,,,,,,,,,,49.7476,58.597,93.714,,80.7,77.4219512195122,74.3,2.24,89.75627,83.31293,34.3250489363873
"887","Virgin Islands (U.S.)",2006,4386062956.8498,3.62581580855692,,,6,6,,,,,,,,,,,,49.8488,57.542,92.396,,81.6,78.4756097560976,75.5,2.03,89.93447,83.53015,40.0104213190412
"888","Virgin Islands (U.S.)",2007,4563060598.91535,4.03545602985771,,,6,6,,,,,,,,,,,,49.95,56.488,91.079,,80.6,76.8609756097561,73.3,2.51,90.11266,83.74736,40.1340289898358
"889","Virgin Islands (U.S.)",2008,4606031124.73473,0.941704035874437,,,6,6,,,,,,,,,,,,49.4166,55.042,88.889,,80.9,77.2634146341463,73.8,2.44,90.35758,84.11373,43.0719676398434
"890","Virgin Islands (U.S.)",2009,4300121905.21103,-6.64149266992447,,,6,6,,,,,,,,,,,,48.8832,53.597,86.7,,81.2,77.6146341463415,74.2,2.37,90.60251,84.4801,46.9620265053678
"891","Virgin Islands (U.S.)",2010,4.339e+09,0.904116107542237,,,6,6,,,,,,,,,,,,48.3498,52.152,84.51,,81.5,77.9658536585366,74.6,2.3,90.84744,84.84647,52.7560316159361
"892","Virgin Islands (U.S.)",2011,3985004715.8689,-8.15845319500119,,,6,6,,,,,,,,,,,,47.8164,50.707,82.321,,81.9,78.4170731707317,75.1,2.16,91.09236,85.21284,42.5158017063008
"893","Virgin Islands (U.S.)",2012,3386486677.67036,-15.0192554557125,,,6,6,,,,,,,,,,,,47.283,49.262,80.131,,82.1,78.6682926829268,75.4,2.05,91.33729,85.57921,49.2624837765378
"894","Virgin Islands (U.S.)",2013,3189026880.45272,-5.83081570996978,,,6,6,,,,,,,,,,,,46.229,48.461,78.437,,82.3,78.8682926829268,75.6,2.07,91.47381,85.86694,
"895","Virgin Islands (U.S.)",2014,3158333647.72459,-0.962463907603464,,,6,6,,,,,,,,,,,,45.175,47.661,76.743,,82.4,78.9682926829268,75.7,2.09,91.61034,86.15467,
"896","Virgin Islands (U.S.)",2015,3166518509.78543,0.259151279559447,,,6,6,,,,,,,,,,,,44.121,46.86,75.049,,82.6,79.1682926829268,75.9,2.11,91.74686,86.4424,
"897","Virgin Islands (U.S.)",2016,3196188634.75595,0.936995153473347,,,6,6,,,,,,,,,,,,43.067,46.059,73.355,,82.7,79.2682926829268,76,2.09,91.88339,86.73014,
"898","Virgin Islands (U.S.)",2017,,,,1,6,6,,,12,6,,,,,,,,42.013,45.258,71.66,,82.8,79.419512195122,76.2,2.08,92.01992,87.01787,
"899","Virgin Islands (U.S.)",2018,,,,,6,6,,,12,6,,,,,,,,,,,,,,,,,,
